China_Xinjiang_Ayousaigoukou_Historical:C1661,0.053497,-0.305674,0.060339,-0.018088,-0.043393,-0.011713,0.01081,0.015692,0.003477,0.013303,-0.037837,-0.001649,0.006244,0.01156,0.009365,-0.001061,-0.007432,-0.002534,0.005531,0.017759,-0.018467,-0.006183,-0.020706,-0.002892,-0.010897
Kazakhstan_Berel_IA_o2:BRE007,0.062603,-0.248805,0.060716,0.006137,-0.045239,-0.01255,0.00376,0.000231,-0.01268,-0.001458,-0.01494,-0.001349,0.004608,-0.010459,0.005565,0.007292,-0.000261,0.00038,0.008422,0.017383,-0.023583,0.011871,-0.019966,-0.001446,-0.003233
China_Xinjiang_G218_Historical:C3326.SG,0.062603,-0.153345,0.007165,-0.002907,-0.041546,0.001952,0.00094,0.005538,-0.006749,-0.006378,-0.016564,-0.003747,0.004311,-0.001101,0.002172,-0.004773,-0.005085,-0.007981,-0.001634,0.004127,-0.004617,0.006554,-0.004683,-0.005663,-0.001437
Mongolia_Khovd_MLBAEarlyMedieval:ULI002,0.037562,-0.300597,0.071653,-0.011951,-0.05201,-0.018686,0.006815,-0.001615,0.002863,0.006925,-0.031666,0.002548,-0.011596,-0.007294,-0.003529,0.011933,0.005476,-0.003294,-0.004902,0.015257,-0.008111,0.003833,-0.010846,-0.002651,0.009939
Hungary_LateAvar:ARK-16.SG,0.062603,-0.21123,0.046763,-0.004522,-0.040007,-0.014223,0.00423,0.010846,-0.003477,-0.004009,-0.015427,-0.0003,0.006392,-0.001789,0.006922,-0.014452,-0.027641,0.00038,0.002388,-0.002376,-0.014474,0.007419,-0.00419,-0.003494,-0.001557
Hungary_LateAvar:ARK-19.SG,0.066017,-0.201075,0.050911,-0.010659,-0.038776,-0.008367,0.003055,0.004154,-0.015339,-0.009112,-0.015589,0.001649,0.003568,-0.010872,0.002307,0.000133,-0.009518,-0.001267,0.002388,0.006128,-0.01672,-0.001237,-0.005053,0.007591,0.007903
Hungary_LateAvar:ARK-20.SG,0.061464,-0.214277,0.064111,-0.010659,-0.037545,-0.017291,0.00094,0.011999,-0.008181,-0.003645,-0.020623,-0.004046,0.00223,-0.001789,0.005022,-0.005701,-0.024251,0.001394,0.00905,0.005503,-0.015473,-0.00136,-0.012818,-0.005061,0.00467
Hungary_LateAvar:ARK-24.SG,0.066017,-0.203106,0.04714,0.001615,-0.041238,-0.011435,0.007285,0.011307,-0.001227,-0.004009,-0.022734,-0.0003,-0.003271,-0.001789,0.009772,-0.013392,-0.011995,0.005068,0.00176,0,-0.018467,-0.004699,-0.006532,0.002048,-0.006826
Hungary_LateAvar:ARK-36.SG,0.05805,-0.227479,0.067882,-0.008721,-0.046162,-0.02008,0.00423,0.009692,-0.009613,0.002005,-0.030367,-0.002847,-0.001635,-0.014863,-0.002307,0.004375,0.004303,-0.001647,-0.004651,0.008129,-0.017844,-0.008408,-0.010846,0.000843,-0.000359
China_Xinjiang_Jirentaigoukou_Historical:C1370.SG,0.060326,-0.246774,0.064865,0.004522,-0.059703,-0.018407,0.006815,0.012923,-0.002863,-0.003462,-0.020136,0.001499,0.007284,-0.015827,0.001764,0.007292,-0.000782,-0.004941,0.008422,0.008504,-0.017719,-0.006801,-0.009367,0.000843,-0.007185
Hungary_LateAvar:ARK-50.SG,0.046667,-0.245758,0.060339,-0.022287,-0.051702,-0.026216,0.00564,0.022384,-0.002863,0.002005,-0.0177,-0.005395,-0.005352,-0.00812,0,-0.006895,-0.006258,0.00114,0.000754,0.010505,-0.007736,-0.000124,-0.010969,-0.00012,0.007305
China_Xinjiang_Kafulang_Historical:C4149.SG,0.064879,-0.225448,0.061848,0.013889,-0.058472,-0.006414,0.011516,0.01223,-0.008181,-0.000911,-0.018188,0.003747,-0.005203,-0.010322,0.003257,-0.005171,-0.010431,0.000253,0.00352,0.009254,-0.021213,0.001978,-0.00912,-0.006386,-0.003473
